id	label	predict1	explanation1	error1
eeb38o6	4,26	[4, 10]	The phrase 'That sucks' indicates disappointment (id 10) due to something not meeting expectations, likely related to a negative experience. Additionally, the mention of being alive implies a level of annoyance (id 4) regarding their current situation or state of existence.	0
ednydkc	16,19	[16, 19]	The text expresses 'love' for the quote, indicating a strong positive emotion of regard and affection, and it also shows 'gratitude' by thanking the person, reflecting a feeling of thankfulness and appreciation.	0
eeveo5j	2,5	[2]	The text expresses amusement by stating that something is funny, indicating a positive reaction to humor.	0
edlcpd2	5,16	[16]	The phrase 'Thanks' indicates a feeling of gratitude, expressing thankfulness and appreciation.	0
edwn8se	6,25	[4, 10]	The emotions identified in the text are annoyance (id 4) due to the implied frustration of not having enough time to read the entire message, and disappointment (id 10) as the speaker feels sorry for not fulfilling the expectation of reading the whole thing.	0
ef5jr6d	25,26	[10, 13, 26]	The text conveys disappointment (10) due to a misunderstanding, hints at self-consciousness or awkwardness (13) through the act of apologizing, and indicates remorse (26) for the situation at hand.	0
ed6sg09	23,28	[7, 10, 14, 19, 28]	The emotions identified in the text include confusion (7) as the speaker mentions having forgotten the incident, disappointment (10) which may stem from a realization of having forgotten a significant memory, excitement (14) could relate to a nostalgic feeling upon recalling the memory triggered by the comment, love (19) for the father reminisced through shared experiences, and surprise (28) due to the unexpected recall of the event while reading the comment.	0
edpufd4	16,23	[1, 4]	The sentiment expressed in the text suggests a sense of admiration for the information received (indicating appreciation), along with slight annoyance for not having known the information previously.	0
ed8ffhv	23,28	[28]	The response includes the word 'shocked,' indicating a feeling of being astonished or surprised by something expected, which aligns with the emotion of surprise. The phrase 'Not shocked' suggests a state of expectation rather than excitement or anxiety, reaffirming the strong sense of unanticipated feelings aligned with the label of surprise.	0
efawrio	23,28			1
ee4sivg	4,11,12	[3, 4, 11]	The text expresses anger towards [NAME] for her actions and a sense of annoyance at her lack of judgment. Furthermore, it involves disapproval of her decision to trust someone, suggesting a negative opinion about it.	0
eeusl4g	4,5	[3, 4, 12]	The statement expresses anger (3) towards someone by belittling them and labeling them as impertinent, which suggests a strong displeasure towards their behavior. Additionally, it conveys annoyance (4) towards the person being referred to. The phrase 'third degree burn' implies a level of disgust (12) at the harshness of the comment, showing strong disapproval of their actions or presence.	0
ee1vzq2	5,28			1
eezxxj1	1,18	[1, 18]	The phrase 'thats amazing!!' expresses admiration for something impressive, while 'Congrats!' indicates feelings of joy and happiness for the accomplishment being celebrated.	0
ee0i9hs	3,12	[3, 4, 11, 12]	The text expresses anger (id 3) towards the person being addressed for their lack of understanding, as well as annoyance (id 4) due to the ignorance conveyed. There is disapproval (id 11) of their views, particularly in promoting extreme and harmful ideologies. The mention of hatred for literal genocide tactics also highlights disgust (id 12) at the extreme moral violation being referred to.	0
eecd9uz	23,28	[7]	The expression 'I'm trying to figure out how the heck you found it' indicates a lack of understanding or uncertainty about a situation, which aligns with the emotion of confusion.	0
edw26cg	2,4	[2, 4]	The use of 'Lol' indicates amusement, as it suggests finding something funny or entertaining. The phrase 'dont mess with [NAME]!' implies annoyance, possibly indicating mild irritation directed toward someone who might be messing with [NAME] or threatening to cause conflict.	0
ef7o72y	9,21	[9, 15]	The text expresses a 'desire' (id 9) for something, indicated by 'I've always wanted one of those.' Additionally, there is a sense of 'fear' (id 15) regarding the potential consequences of using it, as the speaker worries that it will create a mess in their washer.	0
ee7cmpk	15,26	[15, 27]	The emotions expressed in the text are fear (id 15) as indicated by the word 'scary', and sadness (id 27), evident from phrases like 'this is so very sad' and 'I weep for this child'.	0
